"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2021-05-16","94.3","1.26","6.19","Peralta, Wandy",520471,593974,,"ball",,,,,14,"Freddy Galvis grounds out, third baseman Gio Urshela to first baseman Luke Voit.","R","R","L","BAL","NYY","B",,,0,0,2021,"1.21","1.48","0.06","1.18",,,,2,7,"Bot",,,,,596142,,,-5.695550242758652,-136.8046882855828,-10.356664838283058,16.4210332370213,32.687156169261804,-11.41076035456873,"3.32","1.5",,,,"92.4",2351,"5.5",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"55.01",,,,,,,,62,1,"4-Seam Fastball",8,5,8,5,5,8,8,5,"Standard","Standard",128,"0","0.016"
"CH","2021-05-16","87.5","1.46","5.92","Peralta, Wandy",596748,593974,"home_run","hit_into_play",,,,,13,"Maikel Franco homers (4) on a line drive to left field.   Pedro Severino scores.","R","R","L","BAL","NYY","X",,"line_drive",3,2,2021,"1.64","0.51","-0.28","1.43",,,600474,2,7,"Bot",48.27,54.3,,,596142,,,-7.4528526322946425,-127.07072952715052,-5.628416526715819,19.272803920986096,27.72164902045776,-25.61683531991406,"3.41","1.56",400,"104",20,"86.1",2226,"5.6",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.88",0.657,0.868,"2",1,0,3,6,61,6,"Changeup",6,5,6,5,5,8,8,5,"Strategic","Standard",126,"0.164","1.84"
"SL","2021-05-16","88.2","-0.9","6.44","Holmes, Clay",457763,605280,,"foul",,,,,8,"Buster Posey walks.","R","R","R","PIT","SF","S",,,1,0,2021,"0.2","-0.11","-0.24","1.99",,,,2,7,"Top",,,,,607732,,,1.1826379161209424,-128.54935914074792,-4.52438304448888,1.944022018719859,25.34142022023493,-32.728674705426464,"3.41","1.56",,,,"88.2",2480,"6.1",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.41",,,,,,,,56,2,"Slider",1,2,2,1,2,1,2,1,"Standard","Standard",62,"0","-0.02"
"SI","2021-05-16","96.5","-0.75","6.5","Holmes, Clay",457763,605280,,"ball",,,,,12,"Buster Posey walks.","R","R","R","PIT","SF","B",,,0,0,2021,"-0.92","0.43","0.94","2.72",,,,2,7,"Top",,,,,607732,,,6.5909106682422,-140.469148641118,-5.532521817675341,-13.552261765866705,28.18205624586754,-25.46616206700763,"3.54","1.56",,,,"96.9",2251,"6.3",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.24",,,,,,,,56,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",219,"0","0.016"
"CH","2021-05-16","89.6","1.35","5.92","Peralta, Wandy",596748,593974,,"foul",,,,,13,"Maikel Franco homers (4) on a line drive to left field.   Pedro Severino scores.","R","R","L","BAL","NYY","S",,,3,1,2021,"1.39","0.53","-0.24","1.38",,,600474,2,7,"Bot",,,,,596142,,,-6.799410047408121,-130.14143488723215,-6.23354921043963,17.271745011898386,28.275675477437662,-25.050842212402035,"3.41","1.56",44,"86.8",1,"88.6",2249,"5.8",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.66",,,,,,,,61,5,"Changeup",6,5,6,5,5,6,6,5,"Infield shift","Standard",127,"0","-0.069"
"FC","2021-05-16","93.4","-1.78","5.92","Trivino, Lou",593934,642152,"field_out","hit_into_play",,,,,9,"Miguel Sano lines out to right fielder Stephen Piscotty.","R","R","R","MIN","OAK","X",9,"line_drive",0,0,2021,"0","0.37","0.7","1.85",,,663616,2,9,"Bot",172.52,90.23,,,669221,,,6.402193789259652,-135.9972382771296,-5.62988668325957,-1.2263558816823,26.033058915166585,-26.631455778137205,"3.55","1.63",294,"85.2",25,"94.4",2215,"6.5",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"53.96",0.151,0.162,"0",1,0,0,3,84,1,"Cutter",6,7,6,7,7,6,6,7,"Standard","Strategic",207,"-0.096","-0.227"
"SI","2021-05-16","98.5","-1.09","6.32","Holmes, Clay",573262,605280,"field_out","hit_into_play",,,,,7,"Mike Yastrzemski flies out to left fielder Ka'ai Tom.","R","L","R","PIT","SF","X",7,"fly_ball",0,1,2021,"-1.22","0.79","-0.61","1.65",,,,1,7,"Top",39.86,83.69,,,607732,,,4.125642766299263,-143.21215485852323,-9.068168038447615,-17.77823340436233,31.799001269147652,-19.44024443036818,"3.3","1.5",354,"99.3",25,"98.6",2392,"6.3",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.22",0.471,0.7,"0",1,0,0,6,55,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",211,"0.018","-0.136"
"FF","2021-05-16","95.8","0.86","6.09","Peralta, Wandy",596748,593974,,"blocked_ball",,,,,13,"Maikel Franco homers (4) on a line drive to left field.   Pedro Severino scores.","R","R","L","BAL","NYY","B",,,2,1,2021,"0.97","1.45","-1.13","0.02",,,600474,2,7,"Bot",,,,,596142,,,-7.31985118272128,-138.77425792729144,-13.476987877019052,14.07696208094113,29.571882580290517,-10.608065081138593,"3.17","1.37",,,,"94.6",2212,"5.7",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.77",,,,,,,,61,4,"4-Seam Fastball",6,5,6,5,5,6,6,5,"Standard","Standard",126,"0","0.077"
"CH","2021-05-16","88.1","1.45","5.94","Peralta, Wandy",596748,593974,,"swinging_strike",,,,,8,"Maikel Franco homers (4) on a line drive to left field.   Pedro Severino scores.","R","R","L","BAL","NYY","S",,,2,0,2021,"1.24","0.42","0.01","2.01",,,600474,2,7,"Bot",,,,,596142,,,-5.991223165997009,-128.10688304598077,-4.244524581019235,14.857168352826717,26.847967151808803,-26.886720451649314,"3.41","1.56",,,,"87.2",2261,"5.8",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.73",,,,,,,,61,3,"Changeup",6,5,6,5,5,6,6,5,"Standard","Standard",128,"0","-0.057"
"FF","2021-05-16","97.2","-1.86","5.79","Trivino, Lou",663616,642152,"single","hit_into_play",,,,,5,"Trevor Larnach singles on a line drive to right fielder Stephen Piscotty.","R","L","R","MIN","OAK","X",9,"line_drive",2,2,2021,"-0.6","1.1","0.26","2.33",,,,2,9,"Bot",193.94,99.63,,,669221,,,7.104586344228307,-141.44828117357284,-6.373298423099058,-9.504776088537385,27.378122428609263,-16.167698170365448,"3.55","1.63",234,"97.2",15,"98.4",2071,"6.6",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"53.9",0.743,0.744,"0.9",1,1,0,4,83,5,"4-Seam Fastball",6,7,6,7,7,6,6,7,"Infield shift","Standard",220,"0.052","0.134"
"CU","2021-05-16","84","-0.98","6.46","Holmes, Clay",573262,605280,,"called_strike",,,,,2,"Mike Yastrzemski flies out to left fielder Ka'ai Tom.","R","L","R","PIT","SF","S",,,0,0,2021,"0.83","-1.18","-0.15","2.91",,,,1,7,"Top",,,,,607732,,,0.2815618059968868,-122.35470126122708,0.5225412859161191,8.28700008913189,24.973172491527457,-44.35794486299895,"3.32","1.5",,,,"83.5",2651,"6",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.5",,,,,,,,55,1,"Curveball",1,2,2,1,2,1,2,1,"Standard","Standard",43,"0","-0.027"
"SI","2021-05-16","98.4","-1.05","6.48","Holmes, Clay",643565,605280,"field_out","hit_into_play",,,,,5,"Mike Tauchman grounds out sharply, third baseman Erik Gonzalez to first baseman Will Craig.","R","L","R","PIT","SF","X",5,"ground_ball",0,2,2021,"-1.2","0.47","0.01","2.62",,,,0,7,"Top",105.36,154.1,,,607732,,,5.643089442818702,-143.18701762301143,-6.106910142329187,-17.85016729205602,32.74785311507139,-24.51581629445741,"3.47","1.59",63,"100.7",2,"98.3",2330,"6.2",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.26",0.491,0.459,"0",1,0,0,4,54,4,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Standard",208,"0.024","-0.152"
"SL","2021-05-16","89.7","1.1","5.97","Peralta, Wandy",596748,593974,,"ball",,,,,13,"Maikel Franco homers (4) on a line drive to left field.   Pedro Severino scores.","R","R","L","BAL","NYY","B",,,1,0,2021,"0.1","0.65","-1.55","1.89",,,600474,2,7,"Bot",,,,,596142,,,-6.7020499764850445,-130.4717173435822,-5.419241202761665,2.6062237068100984,28.107822276301995,-23.810479252998906,"3.18","1.56",,,,"88.9",2417,"5.9",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.62",,,,,,,,61,2,"Slider",6,5,6,5,5,6,6,5,"Standard","Standard",111,"0","0.049"
"CU","2021-05-16","78.5","-1.76","6.01","Trivino, Lou",663616,642152,,"ball",,,,,11,"Trevor Larnach singles on a line drive to right fielder Stephen Piscotty.","R","L","R","MIN","OAK","B",,,1,2,2021,"1.19","-0.55","-1.5","2.83",,,,2,9,"Bot",,,,,669221,,,-1.6319338545481805,-114.41856077370954,0.914038788548857,10.759429553760958,19.511602449295403,-37.387840132892514,"3.54","1.63",,,,"78.9",2315,"6.3",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.17",,,,,,,,83,4,"Curveball",6,7,6,7,7,6,6,7,"Infield shift","Standard",62,"0","0.018"
"SI","2021-05-16","96.3","-1.86","5.79","Trivino, Lou",663616,642152,,"foul",,,,,1,"Trevor Larnach singles on a line drive to right fielder Stephen Piscotty.","R","L","R","MIN","OAK","S",,,1,1,2021,"-1.39","0.52","-0.4","3.01",,,,2,9,"Bot",,,,,669221,,,7.033866923947659,-140.15283051076008,-3.064760265739787,-19.875450872505144,28.488345820569766,-24.77912530718632,"3.55","1.63",271,"91.6",50,"97",2137,"6.5",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.04",,,,,,,,83,3,"Sinker",6,7,6,7,7,6,6,7,"Infield shift","Standard",225,"0","-0.027"
"SI","2021-05-16","97.8","-1.03","6.31","Holmes, Clay",643565,605280,,"foul",,,,,9,"Mike Tauchman grounds out sharply, third baseman Erik Gonzalez to first baseman Will Craig.","R","L","R","PIT","SF","S",,,0,2,2021,"-1.3","0.74","0.35","1.51",,,,0,7,"Top",,,,,607732,,,6.696538089442715,-142.07392306865108,-9.122827885205691,-19.122137912730494,32.40892784492624,-20.22695656195314,"3.47","1.59",178,"80.7",15,"97.6",2370,"6.2",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.26",,,,,,,,54,3,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Standard",225,"0","0"
"CH","2021-05-16","88.4","1.36","5.89","Peralta, Wandy",596748,593974,,"ball",,,,,14,"Maikel Franco homers (4) on a line drive to left field.   Pedro Severino scores.","R","R","L","BAL","NYY","B",,,0,0,2021,"1.52","0.66","0.23","1.09",,,600474,2,7,"Bot",,,,,596142,,,-5.859941643280889,-128.37678045996722,-6.882147349458364,18.04842349787643,28.99552669332085,-23.537924996312853,"3.3","1.56",,,,"87.2",2264,"5.8",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.67",,,,,,,,61,1,"Changeup",6,5,6,5,5,6,6,5,"Standard","Standard",132,"0","0.036"
"CH","2021-05-16","88.8","1.42","5.98","Peralta, Wandy",600474,593974,"walk","ball",,,,,14,"Pedro Severino walks.","R","R","L","BAL","NYY","B",,,3,2,2021,"1.41","0.69","1.31","1.05",,,,2,7,"Bot",,,,,596142,,,-3.1678302382095036,-129.15530255949557,-7.36909421154233,16.48388524168122,26.479786574781052,-23.169323870687467,"3.28","1.56",,,,"87.8",2339,"5.7",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.82",,,"0.7",1,0,0,,60,7,"Changeup",6,5,6,5,5,6,6,5,"Standard","Standard",132,"0.011","0.093"
"CH","2021-05-16","89.2","-1.99","5.73","Trivino, Lou",663616,642152,,"ball",,,,,14,"Trevor Larnach singles on a line drive to right fielder Stephen Piscotty.","R","L","R","MIN","OAK","B",,,0,1,2021,"-1.52","0.11","0.18","-0.11",,,,2,9,"Bot",,,,,669221,,,8.560433138598318,-129.46529869494216,-8.624357309800827,-18.826117811811727,24.86548294860451,-29.39529329055465,"3.54","1.63",,,,"89.9",1909,"6.7",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"53.84",,,,,,,,83,2,"Changeup",6,7,6,7,7,6,6,7,"Infield shift","Standard",252,"0","0.014"
"SI","2021-05-16","96.9","-1","6.32","Holmes, Clay",643565,605280,,"called_strike",,,,,6,"Mike Tauchman grounds out sharply, third baseman Erik Gonzalez to first baseman Will Craig.","R","L","R","PIT","SF","S",,,0,1,2021,"-1.33","0.47","0.81","2.57",,,,0,7,"Top",,,,,607732,,,7.882842157954319,-140.7987638296677,-5.543408017390217,-19.516838094182308,32.33151211814152,-24.803999678332914,"3.53","1.59",,,,"96.7",2431,"6.3",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.22",,,,,,,,54,2,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",222,"0","-0.052"
"FF","2021-05-16","95.3","1.04","6.19","Peralta, Wandy",600474,593974,,"foul",,,,,5,"Pedro Severino walks.","R","R","L","BAL","NYY","S",,,3,2,2021,"0.87","1.14","-0.06","2.27",,,,2,7,"Bot",,,,,596142,,,-4.790441203183737,-138.54974299642296,-7.106496766111912,12.339887290709902,32.026453977969126,-16.112045796946653,"3.41","1.56",250,"80",33,"94.1",2340,"5.7",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.79",,,,,,,,60,6,"4-Seam Fastball",6,5,6,5,5,6,6,5,"Standard","Standard",135,"0","0"
"SI","2021-05-16","97.4","-1.96","5.79","Trivino, Lou",663616,642152,,"foul",,,,,7,"Trevor Larnach singles on a line drive to right fielder Stephen Piscotty.","R","L","R","MIN","OAK","S",,,0,0,2021,"-1.49","0.62","-0.48","1.94",,,,2,9,"Bot",,,,,669221,,,7.424612405540377,-141.60217986029343,-6.293274580092792,-21.705664013785334,31.32201505418345,-22.53649427499718,"3.55","1.63",4,"73.9",-25,"98",2084,"6.6",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"53.87",,,,,,,,83,1,"Sinker",6,7,6,7,7,6,6,7,"Infield shift","Standard",219,"0","-0.018"
"SI","2021-05-16","96","-1.03","6.44","Holmes, Clay",643565,605280,,"swinging_strike",,,,,5,"Mike Tauchman grounds out sharply, third baseman Erik Gonzalez to first baseman Will Craig.","R","L","R","PIT","SF","S",,,0,0,2021,"-1.24","1.12","0.1","2.79",,,,0,7,"Top",,,,,607732,,,5.772588371991018,-139.60834105234463,-6.583879569669275,-17.559897673301958,31.60959753214036,-16.239047685243996,"3.47","1.59",,,,"95.8",2286,"6.2",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.3",,,,,,,,54,1,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",224,"0","-0.038"
"FC","2021-05-16","93","-1.87","5.97","Trivino, Lou",443558,642152,"field_out","hit_into_play",,,,,6,"Nelson Cruz flies out to left fielder Mark Canha.","R","R","R","MIN","OAK","X",7,"fly_ball",0,0,2021,"-0.35","0.61","0.61","2.27",,,,1,9,"Bot",85.97,73.21,,,669221,,,7.141935324788978,-135.26838920271655,-5.065320181480947,-5.882298944044825,29.583545062076055,-23.71759769764028,"3.47","1.59",327,"88.4",36,"93.2",2232,"6.4",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.09",0.026,0.033,"0",1,0,0,3,82,1,"Cutter",6,7,6,7,7,6,6,7,"Standard","Strategic",202,"-0.064","-0.163"
"FF","2021-05-16","95.1","0.92","6.16","Peralta, Wandy",600474,593974,,"ball",,,,,13,"Pedro Severino walks.","R","R","L","BAL","NYY","B",,,2,2,2021,"0.9","1.12","-1.18","2.15",,,,2,7,"Bot",,,,,596142,,,-7.4009163081883855,-138.21932298316227,-7.2546504904659175,13.192298513767344,31.91064927249497,-16.33694633966389,"3.27","1.56",,,,"93.7",2307,"5.6",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.9",,,,,,,,60,5,"4-Seam Fastball",6,5,6,5,5,6,6,5,"Standard","Standard",134,"0","0.043"
"SI","2021-05-16","97.7","-0.66","6.46","Holmes, Clay",622072,605280,"strikeout","swinging_strike",,,,,14,"Alex Wood strikes out swinging.","R","R","R","PIT","SF","S",2,,0,2,2021,"-1.04","0.85","1.06","1.94",573131,,,2,6,"Top",,,,,607732,,,7.022138105330643,-141.99843411555852,-8.63051959686299,-15.6523769917155,30.603383995720954,-18.868589981211944,"3.55","1.63",,,,"97.8",2325,"6.3",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.21",,,"0",1,0,0,,49,3,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Strategic",210,"0.044","-0.249"
"SI","2021-05-16","96.7","-0.67","6.47","Holmes, Clay",622072,605280,,"called_strike",,,,,9,"Alex Wood strikes out swinging.","R","R","R","PIT","SF","S",,,0,1,2021,"-1.39","0.67","0.7","1.6",573131,,,2,6,"Top",,,,,607732,,,6.83350328065436,-140.4427459694738,-8.951355320380323,-19.955952607177217,31.296419350085042,-21.450449306364398,"3.53","1.63",,,,"96.9",2302,"6.5",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.04",,,,,,,,49,2,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Strategic",225,"0","-0.068"
"FF","2021-05-16","94.9","-2.01","5.81","Trivino, Lou",593871,642152,"field_out","hit_into_play",,,,,6,"Jorge Polanco pops out to third baseman Matt Chapman.","R","L","R","MIN","OAK","X",5,"popup",2,1,2021,"-0.6","1.16","0.44","2.73",,,,0,9,"Bot",104.24,153.44,,,669221,,,7.754324391565282,-138.01175119853482,-5.012683483088218,-9.429763051217575,30.08543342065469,-16.347837520870034,"3.32","1.51",132,"65.2",63,"95.1",1913,"6.4",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.12",0.003,0.003,"0",1,0,0,3,81,4,"4-Seam Fastball",6,7,6,7,7,6,6,7,"Infield shift","Standard",218,"-0.086","-0.283"
"CH","2021-05-16","89.1","1.03","5.96","Peralta, Wandy",600474,593974,,"foul_tip",,,,,9,"Pedro Severino walks.","R","R","L","BAL","NYY","S",,,2,1,2021,"1.48","0.53","0.49","1.5",,,,2,7,"Bot",,,,,596142,,,-4.411672022178145,-129.6305097556555,-5.988794032080487,17.659082110391736,27.186696768502735,-25.15123658345474,"3.41","1.56",,,,"88.3",2293,"5.8",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.73",,,,,,,,60,4,"Changeup",6,5,6,5,5,6,6,5,"Infield shift","Standard",131,"0","-0.028"
"CH","2021-05-16","87.8","1.18","5.78","Peralta, Wandy",600474,593974,,"ball",,,,,14,"Pedro Severino walks.","R","R","L","BAL","NYY","B",,,1,1,2021,"1.6","0.48","1.83","0.54",,,,2,7,"Bot",,,,,596142,,,-1.717664984421391,-127.70310632763073,-7.460470070504787,17.88744938934657,26.899902492420207,-25.587402693086318,"3.34","1.56",,,,"86.8",2192,"5.7",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.75",,,,,,,,60,3,"Changeup",6,5,6,5,5,6,6,5,"Standard","Standard",124,"0","0.02"
"SI","2021-05-16","96.1","-0.93","6.41","Holmes, Clay",622072,605280,,"missed_bunt",,,,,8,"Alex Wood strikes out swinging.","R","R","R","PIT","SF","S",,,0,0,2021,"-1.1","0.77","-0.16","2.07",573131,,,2,6,"Top",,,,,607732,,,4.534266803687003,-139.72417191286004,-7.665476729951803,-15.388116598063878,31.009762370068103,-20.53814815866486,"3.55","1.63",,,,"96.2",2159,"6.4",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.14",,,,,,,,49,1,"Sinker",1,2,2,1,2,1,2,1,"Strategic","Strategic",213,"0","-0.039"
"CU","2021-05-16","77.3","-1.87","6.04","Trivino, Lou",593871,642152,,"ball",,,,,11,"Jorge Polanco pops out to third baseman Matt Chapman.","R","L","R","MIN","OAK","B",,,1,1,2021,"1.28","-0.71","-1.45","2.91",,,,0,9,"Bot",,,,,669221,,,-1.440930804397591,-112.40662391655857,1.675146487209354,11.058612927363576,23.85049650633133,-38.6857469326861,"3.39","1.51",,,,"76.4",2381,"6",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.46",,,,,,,,81,3,"Curveball",6,7,6,7,7,6,6,7,"Infield shift","Standard",53,"0","0.052"
"SI","2021-05-16","96.9","-1.02","6.46","Holmes, Clay",643289,605280,"field_out","hit_into_play",,,,,4,"Mauricio Dubon grounds out, pitcher Clay Holmes to first baseman Will Craig.   Darin Ruf to 3rd.","R","R","R","PIT","SF","X",1,"ground_ball",1,2,2021,"-1.28","0.35","-0.59","2.7",,573131,,1,6,"Top",130.59,173.61,,,607732,,,4.084631352827771,-141.0874113516687,-5.311889581558883,-18.067134266143587,31.775796848361185,-26.458260483819938,"3.37","1.53",8,"81.9",-17,"96.9",2231,"6.3",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.24",0.071,0.066,"0",1,0,0,2,48,4,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",216,"0.032","-0.226"
"SL","2021-05-16","90.5","1.01","5.9","Peralta, Wandy",600474,593974,,"ball",,,,,13,"Pedro Severino walks.","R","R","L","BAL","NYY","B",,,0,1,2021,"0.04","0.56","-1.36","-0.81",,,,2,7,"Bot",,,,,596142,,,-5.931212279644989,-131.3294620503844,-11.86824097770731,1.6351333297709638,26.682693543292046,-23.454355173905913,"3.38","1.56",,,,"89.8",2403,"5.9",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.57",,,,,,,,60,2,"Slider",6,5,6,5,5,6,6,5,"Standard","Standard",137,"0","0.014"
"FC","2021-05-16","92.6","-1.86","5.93","Trivino, Lou",593871,642152,,"ball",,,,,14,"Jorge Polanco pops out to third baseman Matt Chapman.","R","L","R","MIN","OAK","B",,,0,1,2021,"-0.2","0.57","1.83","1.68",,,,0,9,"Bot",,,,,669221,,,9.843259491730604,-134.44313584708328,-6.315966816135838,-4.535837455246148,28.133397394656196,-24.003796384918285,"3.37","1.51",,,,"92.5",2342,"6.3",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.2",,,,,,,,81,2,"Cutter",6,7,6,7,7,6,6,7,"Infield shift","Standard",202,"0","0.027"
"CH","2021-05-16","89.2","1.22","5.83","Peralta, Wandy",600474,593974,,"foul",,,,,9,"Pedro Severino walks.","R","R","L","BAL","NYY","S",,,0,0,2021,"1.64","0.72","0.29","1.44",,,,2,7,"Bot",,,,,596142,,,-5.662696436611506,-129.66497634467447,-6.207806919291109,19.65779635304622,28.16555256078373,-22.89548395179175,"3.41","1.56",2,"35",-45,"88.2",2319,"5.8",634086,593974,596142,572228,518934,570482,642180,609280,534606,640449,"54.72",,,,,,,,60,1,"Changeup",6,5,6,5,5,6,6,5,"Standard","Standard",128,"0","-0.018"
"SI","2021-05-16","96.3","-1.06","6.48","Holmes, Clay",643289,605280,,"swinging_strike",,,,,11,"Mauricio Dubon grounds out, pitcher Clay Holmes to first baseman Will Craig.   Darin Ruf to 3rd.","R","R","R","PIT","SF","S",,,1,1,2021,"-1.12","0.8","-1.26","3.42",,573131,,1,6,"Top",,,,,607732,,,1.9878436488692017,-140.33493053519112,-4.399259352013697,-15.273636579994653,30.058957727539227,-20.786589951734186,"3.37","1.53",,,,"96.2",2291,"6.1",634094,605280,607732,643269,624428,570481,621028,664789,668804,657011,"54.45",,,,,,,,48,3,"Sinker",1,2,2,1,2,1,2,1,"Standard","Standard",213,"0","-0.073"
"CU","2021-05-16","77","-1.91","6.08","Trivino, Lou",593871,642152,,"called_strike",,,,,13,"Jorge Polanco pops out to third baseman Matt Chapman.","R","L","R","MIN","OAK","S",,,0,0,2021,"1.16","-0.74","-0.93","2.49",,,,0,9,"Bot",,,,,669221,,,-0.038612996291107204,-112.00332865560318,0.8116872862836326,9.675180341948119,23.26180225411614,-38.74630931847349,"3.37","1.64",,,,"76.2",2501,"6",634188,642152,669221,621566,640461,656305,462101,592192,657656,572039,"54.46",,,,,,,,81,1,"Curveball",6,7,6,7,7,6,6,7,"Infield shift","Standard",53,"0","-0.038"
