"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"CH","2022-04-13","88","1.86","5.46","Peralta, Wandy",605548,593974,,"ball",,,,,14,"Bradley Zimmer grounds out, first baseman Anthony Rizzo to pitcher Wandy Peralta.","R","L","L","NYY","TOR","B",,,1,1,2022,"1.55","0.17","0.12","0.64",,,,0,8,"Top",,,,,543309,,,-7.363089220005386,-127.87687726389053,-5.856577359495884,18.566719690474475,26.721655622236124,-29.258703817738024,"3.6","1.65",,,,"87",2217,"5.7",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.75",,,,,,,,61,3,"Changeup",3,5,5,3,5,3,5,3,"Standard","Standard",116,"0","0.049"
"FF","2022-04-13","95.4","-1.13","6.13","Trivino, Lou",622534,642152,,"foul",,,,,12,"Manuel Margot grounds out sharply, third baseman Kevin Smith to first baseman Billy McKinney.","R","R","R","TB","OAK","S",,,1,0,2022,"-0.57","1.27","1.16","2.62",,,,0,9,"Bot",,,,,669221,,,7.308404055053634,-138.5575690677005,-6.42135859543364,-8.975823255450923,32.23765546875466,-14.60123208733252,"3.32","1.51",106,"78.3",7,"95.3",1885,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.06",,,,,,,,70,2,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",221,"0","-0.043"
"SI","2022-04-13","94.8","1.66","5.8","Peralta, Wandy",605548,593974,,"swinging_strike",,,,,14,"Bradley Zimmer grounds out, first baseman Anthony Rizzo to pitcher Wandy Peralta.","R","L","L","NYY","TOR","S",,,1,0,2022,"1.51","0.73","1.1","1.35",,,,0,8,"Top",,,,,543309,,,-4.802784602033295,-137.79296199399406,-7.509991450223928,20.3387471898975,31.15987854119157,-21.39574191736718,"3.55","1.63",,,,"94.1",2105,"6",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.54",,,,,,,,61,2,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",126,"0","-0.043"
"FF","2022-04-13","95.5","-1.22","6.18","Trivino, Lou",622534,642152,,"ball",,,,,12,"Manuel Margot grounds out sharply, third baseman Kevin Smith to first baseman Billy McKinney.","R","R","R","TB","OAK","B",,,0,0,2022,"-0.58","1.27","0.12","3.65",,,,0,9,"Bot",,,,,669221,,,4.836891951134009,-138.99782499368558,-3.874704010428237,-8.605170354543834,32.11831597085144,-15.11706627542845,"3.5","1.51",,,,"95.5",1880,"6.4",661943,642152,669221,641856,641914,675656,462101,640461,665506,572039,"54.13",,,,,,,,70,1,"4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard",219,"0","0.033"
"SI","2022-04-13","94.7","1.88","5.92","Peralta, Wandy",605548,593974,,"ball",,,,,12,"Bradley Zimmer grounds out, first baseman Anthony Rizzo to pitcher Wandy Peralta.","R","L","L","NYY","TOR","B",,,0,0,2022,"1.6","0.65","1.33","2.92",,,,0,8,"Top",,,,,543309,,,-4.913862457353458,-137.79535883331593,-3.5623014363780303,21.45496575291633,31.6351237166114,-23.257418001453676,"3.48","1.65",,,,"93.3",2188,"5.5",661313,593974,543309,519203,650402,518934,643396,608336,543305,592450,"54.98",,,,,,,,61,1,"Sinker",3,5,5,3,5,3,5,3,"Standard","Standard",128,"0","0.033"
"SL","2022-04-12","87.4","-1.03","6.25","Holmes, Clay",665489,605280,"field_out","hit_into_play",,,,,2,"Vladimir Guerrero Jr.  pops out to third baseman Josh Donaldson.","R","R","R","NYY","TOR","X",5,"popup",1,1,2022,"0.86","0.69","0.12","3.13",,,,2,6,"Top",115.8,188.14,,,543309,,,0.9859175383417018,-127.24843942258448,-2.7545208865014263,9.084533672592936,27.985459173749803,-24.294310709443334,"3.47","1.59",45,"90",76,"86.6",2498,"5.9",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.62",0.009,0.008,"0",1,0,0,3,41,3,"Slider",3,0,0,3,0,3,0,3,"Strategic","Standard",40,"0.009","-0.093"
"SI","2022-04-12","97.6","-0.75","6.46","Holmes, Clay",665489,605280,,"ball",,,,,14,"Vladimir Guerrero Jr.  pops out to third baseman Josh Donaldson.","R","R","R","NYY","TOR","B",,,0,1,2022,"-1.51","0.76","0.04","0.82",,,,2,6,"Top",,,,,543309,,,5.56726215683863,-141.50566888895474,-11.269057601238464,-21.57728042712591,35.57812715921751,-19.419550960495197,"3.63","1.75",,,,"96.8",2296,"6.3",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.22",,,,,,,,41,2,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",218,"0","0.011"
"SI","2022-04-12","94.9","-0.75","6.41","Holmes, Clay",665489,605280,,"swinging_strike",,,,,14,"Vladimir Guerrero Jr.  pops out to third baseman Josh Donaldson.","R","R","R","NYY","TOR","S",,,0,0,2022,"-1.34","0.62","0.24","1.11",,,,2,6,"Top",,,,,543309,,,5.549891249215334,-137.80596422320582,-9.513244673225262,-18.274441791847284,32.6619831627642,-22.1858017040325,"3.47","1.59",,,,"94.2",2258,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.37",,,,,,,,41,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",222,"0","-0.017"
"SI","2022-04-12","97.2","-0.84","6.46","Holmes, Clay",666182,605280,"field_out","hit_into_play",,,,,7,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","X",6,"ground_ball",3,2,2022,"-1.61","0.49","-0.36","2.08",,,,1,6,"Top",102.56,138.74,,,543309,,,4.95377170035405,-141.20571053733613,-7.231279417959496,-22.679158181559316,35.444420552344454,-24.09105002174311,"3.37","1.53",6,"69.2",-20,"96.3",2383,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.42",0.049,0.045,"0",1,0,0,2,40,7,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",224,"0.014","-0.207"
"SI","2022-04-12","96.9","-0.6","6.51","Holmes, Clay",666182,605280,,"foul",,,,,5,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","S",,,3,2,2022,"-1.37","0.38","-0.11","2.37",,,,1,6,"Top",,,,,543309,,,4.408866152421227,-140.9060604654829,-6.311685010879578,-19.20777848311037,33.848924845539464,-25.835642148512278,"3.37","1.53",,,,"96.1",2195,"6",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.49",,,,,,,,40,6,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",224,"0","0"
"SI","2022-04-12","97.4","-0.8","6.46","Holmes, Clay",666182,605280,,"ball",,,,,14,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","B",,,2,2,2022,"-1.23","0.81","1.16","1.59",,,,1,6,"Top",,,,,543309,,,8.030725579615138,-141.30069452552326,-9.319002812584426,-18.34024599840192,32.946877917251214,-19.271182652346056,"3.75","1.7",,,,"96.7",2202,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.39",,,,,,,,40,5,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",226,"0","0.073"
"SI","2022-04-12","97.8","-0.97","6.44","Holmes, Clay",666182,605280,,"ball",,,,,11,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","B",,,1,2,2022,"-1.42","0.74","-1.26","4.23",,,,1,6,"Top",,,,,543309,,,2.4882262558611696,-142.40127335737202,-2.1252227780758703,-19.80783726323188,35.974460722470546,-21.903282143271625,"3.75","1.73",,,,"97",2337,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.45",,,,,,,,40,4,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",224,"0","0.023"
"SI","2022-04-12","97.6","-0.66","6.44","Holmes, Clay",666182,605280,,"ball",,,,,14,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","B",,,0,2,2022,"-1.41","0.59","0.98","-0.36",,,,1,6,"Top",,,,,543309,,,7.604644281377711,-141.21629340773927,-13.956901551686597,-20.594341776664162,34.79916647001347,-20.951027921440634,"3.82","1.8",,,,"96.6",2241,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.29",,,,,,,,40,3,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",228,"0","0.011"
"CU","2022-04-12","77.8","-1.06","6.29","Trivino, Lou",622534,642152,"single","hit_into_play",,,,,6,"Manuel Margot singles on a line drive to left fielder Chad Pinder.   Wander Franco scores.    Josh Lowe to 2nd.","R","R","R","TB","OAK","X",7,"line_drive",0,0,2022,"0.98","-0.54","0.29","2.23",,677551,666139,2,10,"Bot",40.09,114.56,,,669221,,,1.0852080819150973,-113.29034378264112,-0.7143851451212938,8.149424181298752,23.831532715807693,-36.89837059425854,"3.32","1.51",169,"96.7",9,"77.5",2161,"6.4",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.13",0.634,0.571,"0.9",1,1,0,4,96,1,"Curveball",8,8,8,8,8,9,9,8,"Standard","Standard",48,"0.389","0.856"
"SL","2022-04-12","87.9","-0.97","6.28","Holmes, Clay",666182,605280,,"swinging_strike",,,,,12,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","S",,,0,1,2022,"0.87","0.01","1.11","2.86",,,,1,6,"Top",,,,,543309,,,3.218112680032619,-127.9164609425954,-2.093083241287405,8.634027316985847,31.14751179311541,-31.78286896344011,"3.37","1.53",,,,"86.9",2418,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.44",,,,,,,,40,2,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",52,"0","-0.031"
"SI","2022-04-12","96","-1.01","6.49","Holmes, Clay",666182,605280,,"foul",,,,,13,"Bo Bichette grounds out, shortstop Isiah Kiner-Falefa to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","S",,,0,0,2022,"-1.38","0.47","-1.17","2.33",,,,1,6,"Top",,,,,543309,,,2.6950172252882707,-139.75127144522435,-6.462007565529057,-18.677138557587384,32.22193225659679,-24.70962894891936,"3.37","1.53",233,"75.8",38,"95.4",2224,"6",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.53",,,,,,,,40,1,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",227,"0","-0.024"
"SI","2022-04-12","95.3","-1.43","6.09","Trivino, Lou",666139,642152,,"ball",,,,,11,"Lou Trivino intentionally walks Josh Lowe.","R","L","R","TB","OAK","B",,,1,0,2022,"-1.62","0.99","-1.7","2.92",,677551,,2,10,"Bot",,,,,669221,,,2.937439055330452,-138.62906817216356,-4.903591648922383,-21.523901070131654,32.85104901977269,-18.491790882780403,"3.55","1.6",,,,"95.5",2057,"6.5",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"53.96",,,,,,,,95,2,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",224,"0","0.028"
"SI","2022-04-12","96.1","-1.14","6.15","Trivino, Lou",666139,642152,,"ball",,,,,2,"Lou Trivino intentionally walks Josh Lowe.","R","L","R","TB","OAK","B",,,0,0,2022,"-1.44","0.93","-0.23","3.61",,677551,,2,10,"Bot",,,,,669221,,,5.715398235292363,-139.8312906443922,-3.2489843356020836,-20.211578996723702,32.54695902535151,-19.42772157159097,"3.57","1.69",,,,"96.2",2027,"6.4",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.07",,,,,,,,95,1,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",222,"0","0.037"
"SI","2022-04-12","94","-0.87","6.43","Holmes, Clay",543807,605280,"field_out","hit_into_play",,,,,8,"George Springer grounds out, third baseman Josh Donaldson to first baseman DJ LeMahieu.","R","R","R","NYY","TOR","X",5,"ground_ball",0,0,2022,"-1.57","0.48","-0.18","1.59",,,,0,6,"Top",107.31,172.98,,,543309,,,5.2360896254035305,-136.53637385741925,-7.809261034389854,-20.742167473554968,31.529115129924076,-24.564778432983346,"3.49","1.6",4,"71.8",-20,"93.4",2157,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.33",0.046,0.041,"0",1,0,0,2,39,1,"Sinker",3,0,0,3,0,3,0,3,"Infield shift","Standard",227,"0.023","-0.221"
"CU","2022-04-12","77.2","-0.96","6.36","Trivino, Lou",668227,642152,"field_out","hit_into_play",,,,,4,"Randy Arozarena pops out to shortstop Elvis Andrus.","R","R","R","TB","OAK","X",6,"popup",0,1,2022,"1.24","-0.53","-0.38","2.38",,677551,,1,10,"Bot",116.87,129.51,,,669221,,,-1.0353716299813278,-112.34391862974469,-0.48719579861870943,10.623546931185205,22.347635887661415,-36.76462302055038,"3.32","1.51",179,"90.1",60,"77.1",2207,"6.4",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.09",0.006,0.005,"0",1,0,0,3,94,2,"Curveball",8,8,8,8,8,8,8,8,"Standard","Standard",47,"-0.091","-0.29"
"SI","2022-04-12","98.1","-0.95","6.42","Holmes, Clay",641470,605280,"strikeout","swinging_strike",,,,,13,"Zack Collins strikes out swinging.","R","L","R","NYY","TOR","S",2,,1,2,2022,"-1.39","0.58","-0.16","1.11",,656305,,2,5,"Top",,,,,543309,,,5.341808917680877,-142.48909130064823,-10.145515814866847,-20.10555347057805,34.39964783797321,-22.042216724880685,"3.49","1.6",,,,"97.6",2416,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.28",,,"0",1,0,0,,35,4,"Sinker",3,0,0,3,0,3,0,3,"Infield shift","Standard",221,"0.028","-0.229"
"FC","2022-04-12","92.4","-1.35","6.15","Trivino, Lou",668227,642152,,"foul",,,,,5,"Randy Arozarena pops out to shortstop Elvis Andrus.","R","R","R","TB","OAK","S",,,0,0,2022,"-0.83","0.58","-0.14","2.19",,677551,,1,10,"Bot",,,,,669221,,,4.888173031090482,-134.50018009041338,-5.555160717176517,-11.093029549573526,28.687077415642815,-24.10446645045829,"3.32","1.51",231,"76.4",28,"92.6",2153,"6.4",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.14",,,,,,,,94,1,"Cutter",8,8,8,8,8,8,8,8,"Standard","Standard",208,"0","-0.043"
"SI","2022-04-12","96.4","-0.98","6.25","Holmes, Clay",641470,605280,,"swinging_strike",,,,,7,"Zack Collins strikes out swinging.","R","L","R","NYY","TOR","S",,,1,1,2022,"-1.32","0.31","-0.74","2.1",,656305,,2,5,"Top",,,,,543309,,,3.6335460180262453,-140.22759035291264,-6.056866486169322,-18.23212533123469,35.14301544837924,-26.86121204638839,"3.49","1.6",,,,"95.6",2262,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.42",,,,,,,,35,3,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",227,"0","-0.067"
"SI","2022-04-12","97.6","-0.74","6.45","Holmes, Clay",641470,605280,,"blocked_ball",,,,,14,"Zack Collins strikes out swinging.","R","L","R","NYY","TOR","B",,,0,1,2022,"-1.42","0.83","0.1","-0.4",,656305,,2,5,"Top",,,,,543309,,,5.502337296486579,-141.34016037458616,-14.660651368926416,-20.326736178069794,34.38576309711337,-17.71402118190192,"3.85","1.82",,,,"96.8",2241,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.26",,,,,,,,35,2,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",221,"0","0.03"
"SI","2022-04-12","96.8","-1.17","6.14","Trivino, Lou",650490,642152,"strikeout","called_strike",,,,,8,"Yandy Diaz called out on strikes.","R","R","R","TB","OAK","S",2,,1,2,2022,"-1.48","0.84","0.05","1.94",,677551,,0,10,"Bot",,,,,669221,,,6.639049077451794,-140.579843068471,-7.498347193694017,-21.17275031430024,34.35142649310353,-19.488250398249725,"3.47","1.65",,,,"96.4",2026,"6.3",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.17",,,"0",1,0,0,,93,5,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",222,"-0.108","-0.315"
"SI","2022-04-12","96.1","-1.16","6.09","Trivino, Lou",650490,642152,,"foul",,,,,2,"Yandy Diaz called out on strikes.","R","R","R","TB","OAK","S",,,1,2,2022,"-1.36","0.77","-0.23","3.01",,677551,,0,10,"Bot",,,,,669221,,,5.543423732394918,-139.85790851992988,-4.334586998418239,-19.091929566599426,32.01133762915165,-21.22099924867524,"3.47","1.59",6,"107.6",-23,"96.4",1998,"6.5",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.03",,,,,,,,93,4,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",221,"0","0"
"SI","2022-04-12","97","-1.01","6.45","Holmes, Clay",641470,605280,,"called_strike",,,,,8,"Zack Collins strikes out swinging.","R","L","R","NYY","TOR","S",,,0,0,2022,"-1.42","0.7","0.01","1.97",,656305,,2,5,"Top",,,,,543309,,,5.962739652910923,-140.95485192681167,-7.943596829129478,-20.333053203546775,35.04550527922153,-21.16328081518561,"3.82","1.82",,,,"96.2",2172,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.39",,,,,,,,35,1,"Sinker",3,0,0,3,0,3,0,3,"Strategic","Standard",227,"0","-0.046"
"SI","2022-04-12","96.3","-1.33","6.15","Trivino, Lou",650490,642152,,"foul",,,,,1,"Yandy Diaz called out on strikes.","R","R","R","TB","OAK","S",,,1,1,2022,"-1.38","0.9","-0.57","3.46",,677551,,0,10,"Bot",,,,,669221,,,5.149641421350586,-140.17465561567033,-3.656757588424128,-19.355213834949357,30.84969791967287,-19.628885839182065,"3.47","1.59",75,"106.2",-1,"96.7",1878,"6.4",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.08",,,,,,,,93,3,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",220,"0","-0.09"
"SI","2022-04-12","97.2","-1.03","6.35","Holmes, Clay",669289,605280,"strikeout","swinging_strike",,,,,7,"Santiago Espinal strikes out swinging.","R","R","R","NYY","TOR","S",2,,3,2,2022,"-1.54","0.52","-0.36","1.59",,656305,,1,5,"Top",,,,,543309,,,5.2965199718971885,-141.117178765006,-8.271661854501659,-21.764064775908558,36.56048275768087,-23.420654580663484,"3.3","1.5",,,,"96.2",2296,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.34",,,"0",1,0,0,,34,8,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",226,"0.034","-0.374"
"SI","2022-04-12","96.6","-0.95","6.39","Holmes, Clay",669289,605280,,"foul",,,,,11,"Santiago Espinal strikes out swinging.","R","R","R","NYY","TOR","S",,,3,2,2022,"-1.5","0.6","-1.54","3.91",,656305,,1,5,"Top",,,,,543309,,,1.8487649411436906,-140.57674355434563,-2.3370065778850715,-20.222178385265792,35.2497326014285,-23.99200747190253,"3.3","1.5",,,,"95.8",2321,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.44",,,,,,,,34,7,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",216,"0","0"
"SI","2022-04-12","96.4","-1.23","6.13","Trivino, Lou",650490,642152,,"foul",,,,,2,"Yandy Diaz called out on strikes.","R","R","R","TB","OAK","S",,,1,0,2022,"-1.43","1.23","-0.22","2.92",,677551,,0,10,"Bot",,,,,669221,,,5.928679469261623,-140.11106773052114,-5.733433517801088,-20.131847425365336,33.04639268171952,-14.876403575684325,"3.47","1.59",245,"78.2",30,"96.4",2032,"6.4",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.07",,,,,,,,93,2,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",220,"0","-0.063"
"SI","2022-04-12","95.9","-1.33","6.16","Trivino, Lou",650490,642152,,"ball",,,,,11,"Yandy Diaz called out on strikes.","R","R","R","TB","OAK","B",,,0,0,2022,"-1.65","0.82","-1.47","2.69",,677551,,0,10,"Bot",,,,,669221,,,3.34925150832824,-139.55988056275075,-5.348795244598554,-22.23988838410736,33.815718954024305,-20.49074000474442,"3.47","1.61",,,,"95.5",2042,"6.2",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.3",,,,,,,,93,1,"Sinker",8,8,8,8,8,8,8,8,"Standard","Standard",225,"0","0.055"
"SI","2022-04-12","96.6","-1.19","6.31","Holmes, Clay",669289,605280,,"foul",,,,,4,"Santiago Espinal strikes out swinging.","R","R","R","NYY","TOR","S",,,3,2,2022,"-1.18","0.25","-0.55","2.73",,656305,,1,5,"Top",,,,,543309,,,4.380862609613394,-140.55655191987216,-4.504494817187707,-16.583600908664398,34.73695681092004,-27.988575598923084,"3.3","1.5",,,,"96.2",2231,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.26",,,,,,,,34,6,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",226,"0","0"
"CH","2022-04-12","85.8","-1.33","6.1","Trivino, Lou",677551,642152,"double","hit_into_play",,,,,5,"Wander Franco doubles (3) on a sharp line drive to center fielder Seth Brown.   Brandon Lowe scores.","R","L","R","TB","OAK","X",8,"line_drive",3,1,2022,"-1.51","0.03","-0.15","2.09",,664040,,0,10,"Bot",146.63,77.1,,,669221,,,5.840771244796829,-124.80185989447529,-3.274917407440874,-16.924359180501146,25.397424120411106,-31.386540026274506,"3.3","1.5",241,"107.7",12,"85.7",1503,"6.3",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.24",0.891,0.934,"1.25",1,1,1,5,92,5,"Changeup",7,8,7,8,8,8,8,8,"Standard","Standard",267,"0.369","0.796"
"SI","2022-04-12","96.4","-0.91","6.46","Holmes, Clay",669289,605280,,"foul",,,,,13,"Santiago Espinal strikes out swinging.","R","R","R","NYY","TOR","S",,,3,1,2022,"-1.19","0.35","-1.15","2.21",,656305,,1,5,"Top",,,,,543309,,,2.0540397990074375,-140.33750614255592,-6.540575840401171,-16.19116248187218,30.62554740923523,-26.310752174171714,"3.3","1.5",5,"88.6",-23,"96.4",2182,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.33",,,,,,,,34,5,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",222,"0","-0.071"
"SI","2022-04-12","96.8","-0.74","6.41","Holmes, Clay",669289,605280,,"ball",,,,,14,"Santiago Espinal strikes out swinging.","R","R","R","NYY","TOR","B",,,2,1,2022,"-1.25","0.28","0.59","0.82",,656305,,1,5,"Top",,,,,543309,,,6.360373974871344,-140.51070171671265,-9.920387324913285,-17.953886615673305,32.559296588103415,-26.35317102973363,"3.58","1.75",,,,"96.2",2243,"6.2",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.35",,,,,,,,34,4,"Sinker",3,0,0,3,0,3,0,3,"Standard","Standard",223,"0","0.078"
"SI","2022-04-12","96.1","-1.25","6.11","Trivino, Lou",677551,642152,,"called_strike",,,,,11,"Wander Franco doubles (3) on a sharp line drive to center fielder Seth Brown.   Brandon Lowe scores.","R","L","R","TB","OAK","S",,,3,0,2022,"-1.37","1.04","-0.87","2.89",,664040,,0,10,"Bot",,,,,669221,,,4.119486799562184,-139.85439997512992,-5.316433370350003,-18.934528027392183,30.954229390881856,-17.575671820728243,"3.38","1.59",,,,"96.3",2023,"6.3",661944,642152,669221,519390,643393,675656,462101,640461,664913,641856,"54.16",,,,,,,,92,4,"Sinker",7,8,7,8,8,7,7,8,"Standard","Standard",221,"0","-0.087"
"SL","2022-04-12","85.7","-1","6.39","Holmes, Clay",669289,605280,,"ball",,,,,14,"Santiago Espinal strikes out swinging.","R","R","R","NYY","TOR","B",,,1,1,2022,"0.43","-0.53","0.67","1.41",,656305,,1,5,"Top",,,,,543309,,,3.073296848507046,-124.75344763622054,-4.425477098441381,3.8064113654712903,25.49868697341896,-37.017979150418554,"3.6","1.75",,,,"85.4",2510,"6.1",661314,605280,543309,518934,650402,518626,643396,543305,592450,519317,"54.39",,,,,,,,34,3,"Slider",3,0,0,3,0,3,0,3,"Standard","Standard",50,"0","0.03"
